datetime,dilation_list,epochs,model_name,ds_name,num_params,nd_valid,nrmse_valid,smape_valid,mae_test,nd_test,nrmse_test,smape_test,mse_test,note,ms_dtw_test,mae_test_bm,nd_test_bm,nrmse_test_bm,smape_test_bm,mse_test_bm,n_back,time,norm,dilation_depth,sliding_window_dis,lag,n_fore,n_repeat,batch_size,callbacks,conv_filter,conv_ksize,hid_dim_fore,nheads,out_features,csv_kwargs,dynamic_feat_cat,dynamic_feat_real,file_path,pkl_path,static_feat,static_feat_dim,target
2021_03_21_12_13_11,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.7192970000000001,0.747209,16.844473,0.222515,0.53786,0.589793,1.13902,0.059536,"TCAN, traffic ms_dtwi 10 0.2",,0.26582100000000003,0.642538,0.672741,18.02733,0.07746,24.0,0.082276535,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_12_23_30,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.16668,0.211449,0.236031,0.060086,0.145238,0.182258,0.207994,0.005685,"TCAN, traffic ms_dtwi 2 0.4",,0.062917,0.152081,0.193366,0.224205,0.006399,24.0,0.058583214,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_12_30_57,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.178378,0.225492,0.238023,0.058579999999999986,0.141598,0.183272,0.200895,0.005749,"TCAN, traffic ms_dtwi 4 0.4",,0.059642,0.14416600000000002,0.18662,0.207179,0.005961,24.0,0.064296068,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_12_39_06,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.247463,0.320873,0.28720300000000004,0.06300499999999999,0.152294,0.196357,0.213898,0.006599,"TCAN, traffic ms_dtwi 6 0.4",,0.092711,0.224099,0.290978,0.267274,0.014491,24.0,0.070405032,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_12_47_59,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.357385,0.425541,0.42488,0.094104,0.227467,0.281388,0.31164899999999995,0.013552000000000002,"TCAN, traffic ms_dtwi 8 0.4",,0.127986,0.309367,0.372718,0.389665,0.023776,24.0,0.073311582,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_12_57_12,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.290428,0.359141,0.365664,0.091678,0.221603,0.271919,0.308794,0.012655,"TCAN, traffic ms_dtwi 10 0.4",,0.108791,0.262968,0.315192,0.357127,0.017003,24.0,0.07701455,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_13_06_50,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.218562,0.286482,0.252964,0.055525,0.134215,0.17065999999999998,0.191698,0.004985,"TCAN, traffic ms_dtwi 2 0.6",,0.058515,0.141442,0.180423,0.199805,0.005571,24.0,0.055523424,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_13_13_54,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.137932,0.179465,0.215915,0.043939,0.106207,0.14190999999999998,0.14315,0.003447,"TCAN, traffic ms_dtwi 4 0.6",,0.048329,0.116821,0.151329,0.218633,0.003919,24.0,0.059920527,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_13_21_29,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.142748,0.189829,0.18907,0.051332,0.124079,0.161615,0.174117,0.00447,"TCAN, traffic ms_dtwi 6 0.6",,0.053736,0.12989,0.169076,0.185364,0.004893,24.0,0.06544459400000001,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_13_29_44,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.157498,0.202101,0.228348,0.053196,0.12858499999999998,0.167149,0.192185,0.004782,"TCAN, traffic ms_dtwi 8 0.6",,0.057580999999999986,0.139183,0.174314,0.295758,0.005201,24.0,0.071647994,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_13_38_44,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.12594,0.164449,0.19407,0.045864,0.11086300000000003,0.147803,0.152555,0.003739,"TCAN, traffic ms_dtwi 10 0.6",,0.04767,0.115227,0.151898,0.16913499999999998,0.003949,24.0,0.077001556,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_13_48_22,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.135787,0.187478,0.184603,0.043539,0.105243,0.14087,0.14712,0.003396,"TCAN, traffic ms_dtwi 2 0.8",,0.048922,0.118254,0.161303,0.178795,0.004453,24.0,0.055028003,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_13_55_22,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.131497,0.173742,0.175967,0.043382,0.104863,0.141806,0.143786,0.003442,"TCAN, traffic ms_dtwi 4 0.8",,0.046484,0.11236,0.148525,0.15748099999999998,0.003776,24.0,0.060709635,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_14_03_03,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.147227,0.196392,0.203187,0.053455,0.12921,0.173105,0.16493,0.005129,"TCAN, traffic ms_dtwi 6 0.8",,0.055407000000000005,0.13393,0.180478,0.16933099999999998,0.005575,24.0,0.06618421099999999,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_14_11_24,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.153541,0.200677,0.196517,0.049444,0.119516,0.159172,0.162449,0.004336,"TCAN, traffic ms_dtwi 8 0.8",,0.052235,0.12626099999999998,0.164904,0.166349,0.004654,24.0,0.070706361,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_14_20_16,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.116536,0.15757000000000002,0.15806199999999998,0.043953,0.106243,0.140427,0.145202,0.003375,"TCAN, traffic ms_dtwi 10 0.8",,0.046006,0.111206,0.14753,0.15454,0.003725,24.0,0.076426646,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_14_29_51,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.113156,0.158581,0.144378,0.043374,0.104844,0.139182,0.137509,0.003315,"TCAN, traffic ms_dtwi 2 1.0",,0.051912,0.12548,0.173903,0.156585,0.005176,24.0,0.054534915,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_14_36_47,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.123862,0.167491,0.159455,0.043731,0.105706,0.13937,0.14335499999999998,0.003324,"TCAN, traffic ms_dtwi 4 1.0",,0.049969,0.120783,0.156583,0.166131,0.004196,24.0,0.060443141,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_14_44_26,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.133324,0.181137,0.169988,0.045756,0.110602,0.149376,0.14433800000000002,0.003819,"TCAN, traffic ms_dtwi 6 1.0",,0.049861,0.120524,0.161787,0.167831,0.00448,24.0,0.06668133799999999,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_14_52_50,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.151078,0.205483,0.17332999999999998,0.05007,0.121029,0.166926,0.152171,0.004769,"TCAN, traffic ms_dtwi 8 1.0",,0.059781,0.144501,0.193028,0.176718,0.006377000000000001,24.0,0.07214417099999999,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_15_01_54,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.110322,0.154222,0.159831,0.045644,0.110329,0.153521,0.150375,0.004034,"TCAN, traffic ms_dtwi 10 1.0",,0.049012,0.118471,0.165907,0.16963499999999998,0.004711,24.0,0.077327656,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_15_13_21,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.539706,0.82444,0.581916,0.048865,0.515256,0.729036,0.575923,0.00478,"TCAN, PRSA huberloss 2 0",,0.050789,0.5355449999999999,0.758566,0.589607,0.005175,48.0,0.039387863,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_14_50,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.5334,0.792048,0.591016,0.051763,0.545814,0.757781,0.607739,0.005165,"TCAN, PRSA huberloss 4 0",,0.052929,0.5581050000000001,0.7722359999999999,0.636753,0.005364,48.0,0.038852865,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_16_15,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.525633,0.757861,1.035391,0.050004,0.527269,0.724134,0.5978060000000001,0.004716,"TCAN, PRSA huberloss 6 0",,0.050693,0.5345310000000001,0.757037,0.711802,0.005154,48.0,0.038866564,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_17_41,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.521624,0.805104,0.734943,0.048107,0.507259,0.717522,0.5727,0.00463,"TCAN, PRSA huberloss 8 0",,0.04939,0.520791,0.747739,0.580047,0.005029,48.0,0.038488986,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_19_06,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.5321,0.761686,0.601325,0.051525,0.5433100000000001,0.751314,0.6053890000000001,0.005077,"TCAN, PRSA huberloss 10 0",,0.05461,0.575836,0.770848,0.6242880000000001,0.005344,48.0,0.038812065,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_20_32,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.583484,0.844974,0.8620979999999999,0.051319,0.5411279999999999,0.753918,0.6008819999999999,0.005111999999999999,"TCAN, PRSA huberloss 2 0.2",,0.056729,0.598182,0.860323,0.60348,0.006657,48.0,0.039519271,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_21_59,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.520025,0.787673,0.579217,0.049134,0.518092,0.727843,0.57931,0.004765,"TCAN, PRSA huberloss 4 0.2",,0.049993,0.52715,0.74465,0.591086,0.004987,48.0,0.039442479,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_23_26,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.568372,0.862958,0.5965590000000001,0.050584,0.5333829999999999,0.7499520000000001,0.597619,0.005058,"TCAN, PRSA huberloss 6 0.2",,0.053484,0.56396,0.77061,0.627709,0.005340999999999999,48.0,0.03964589,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_24_54,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.5314369999999999,0.81112,0.590783,0.050752,0.535159,0.734425,0.597113,0.004850999999999999,"TCAN, PRSA huberloss 8 0.2",,0.052081,0.549163,0.750361,0.613776,0.005064,48.0,0.039046975,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_26_20,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.525933,0.782145,0.5761850000000001,0.049584,0.522838,0.736247,0.585657,0.004875,"TCAN, PRSA huberloss 10 0.2",,0.050436,0.531824,0.765694,0.604815,0.005273,48.0,0.038971443,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_27_46,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.555708,0.8529120000000001,1.124631,0.050344,0.530853,0.729316,0.60296,0.004784,"TCAN, PRSA huberloss 2 0.4",,0.054001,0.5694100000000001,0.7759199999999999,0.716753,0.005415,48.0,0.038761078,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_29_12,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.527227,0.788013,0.583483,0.051171,0.539567,0.754794,0.59743,0.005124,"TCAN, PRSA huberloss 4 0.4",,0.052733,0.556042,0.769931,0.602089,0.005332,48.0,0.039458913,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_30_39,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.517054,0.783454,0.76469,0.050189,0.529221,0.728957,0.598043,0.004779,"TCAN, PRSA huberloss 6 0.4",,0.051769,0.545876,0.752516,1.464962,0.005093,48.0,0.038667295,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_32_04,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.536646,0.79343,0.599816,0.048492,0.5113270000000001,0.723598,0.586979,0.0047090000000000005,"TCAN, PRSA huberloss 8 0.4",,0.051759000000000006,0.545772,0.78174,0.61065,0.005496,48.0,0.03948278,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_33_32,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.549108,0.814083,0.5981350000000001,0.050615,0.533708,0.744272,0.597849,0.004982,"TCAN, PRSA huberloss 10 0.4",,0.050593,0.533474,0.743863,0.603259,0.0049770000000000005,48.0,0.038966218,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_34_57,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.577572,0.8593059999999999,1.041994,0.050435,0.531808,0.7308060000000001,0.598879,0.004803,"TCAN, PRSA huberloss 2 0.6",,0.051373,0.5417029999999999,0.737193,0.68404,0.004888,48.0,0.039601771,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_36_25,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.527021,0.811106,0.805405,0.048186,0.508099,0.712383,0.5653630000000001,0.004564,"TCAN, PRSA huberloss 4 0.6",,0.048838,0.514975,0.725237,0.575652,0.004731,48.0,0.039478548,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_37_52,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.556246,0.812821,0.913014,0.050009,0.5273180000000001,0.726887,0.5913229999999999,0.004752,"TCAN, PRSA huberloss 6 0.6",,0.051722,0.54538,0.742318,0.6054390000000001,0.004956,48.0,0.036135274,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_39_12,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.537475,0.812467,0.671682,0.049845,0.52559,0.718345,0.5934,0.004640999999999999,"TCAN, PRSA huberloss 8 0.6",,0.05032,0.530601,0.744762,0.609005,0.004989,48.0,0.031483837,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_15_40_23,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.570609,0.878034,0.636251,0.051342999999999986,0.541383,0.756835,0.619013,0.005152,"TCAN, PRSA huberloss 10 0.6",,0.05198,0.548098,0.7629670000000001,0.618589,0.005236,48.0,0.037680689,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
