REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE,month,day,dayofweek,daysinmonth,hour,minute,holiday
TAS1,2016-07-04 17:30:00,1470.68,140.78,TRADE,7,4,0,31,17,30,1
TAS1,2016-07-04 18:00:00,1481.34,131.78,TRADE,7,4,0,31,18,0,1
TAS1,2016-07-04 18:30:00,1475.47,145.51,TRADE,7,4,0,31,18,30,1
TAS1,2016-07-04 19:00:00,1464.24,111.52,TRADE,7,4,0,31,19,0,1
TAS1,2016-07-04 19:30:00,1451.53,88.06,TRADE,7,4,0,31,19,30,1
TAS1,2016-07-04 20:00:00,1433.26,125.98,TRADE,7,4,0,31,20,0,1
TAS1,2016-07-04 20:30:00,1423.2,97.06,TRADE,7,4,0,31,20,30,1
TAS1,2016-07-04 21:00:00,1391.35,99.76,TRADE,7,4,0,31,21,0,1
TAS1,2016-07-04 21:30:00,1358.0,116.91,TRADE,7,4,0,31,21,30,1
TAS1,2016-07-04 22:00:00,1300.55,52.27,TRADE,7,4,0,31,22,0,1
TAS1,2016-07-04 22:30:00,1277.55,153.09,TRADE,7,4,0,31,22,30,1
TAS1,2016-07-04 23:00:00,1221.69,100.04,TRADE,7,4,0,31,23,0,1
TAS1,2016-07-04 23:30:00,1169.53,120.19,TRADE,7,4,0,31,23,30,1
TAS1,2016-07-05 00:00:00,1119.72,87.41,TRADE,7,5,1,31,0,0,0
TAS1,2016-07-05 00:30:00,1093.76,56.18,TRADE,7,5,1,31,0,30,0
TAS1,2016-07-05 01:00:00,1100.8,49.76,TRADE,7,5,1,31,1,0,0
TAS1,2016-07-05 01:30:00,1082.98,44.41,TRADE,7,5,1,31,1,30,0
TAS1,2016-07-05 02:00:00,1085.4,43.32,TRADE,7,5,1,31,2,0,0
TAS1,2016-07-05 02:30:00,1083.87,42.48,TRADE,7,5,1,31,2,30,0
TAS1,2016-07-05 03:00:00,1085.65,40.22,TRADE,7,5,1,31,3,0,0
TAS1,2016-07-05 03:30:00,1083.41,31.75,TRADE,7,5,1,31,3,30,0
TAS1,2016-07-05 04:00:00,1087.79,28.33,TRADE,7,5,1,31,4,0,0
TAS1,2016-07-05 04:30:00,1089.01,30.51,TRADE,7,5,1,31,4,30,0
TAS1,2016-07-05 05:00:00,1099.68,43.63,TRADE,7,5,1,31,5,0,0
TAS1,2016-07-05 05:30:00,1135.1,59.28,TRADE,7,5,1,31,5,30,0
TAS1,2016-07-05 06:00:00,1159.94,76.79,TRADE,7,5,1,31,6,0,0
TAS1,2016-07-05 06:30:00,1214.06,197.46,TRADE,7,5,1,31,6,30,0
TAS1,2016-07-05 07:00:00,1282.96,211.92,TRADE,7,5,1,31,7,0,0
TAS1,2016-07-05 07:30:00,1336.36,148.01,TRADE,7,5,1,31,7,30,0
TAS1,2016-07-05 08:00:00,1406.01,188.81,TRADE,7,5,1,31,8,0,0
TAS1,2016-07-05 08:30:00,1442.62,257.55,TRADE,7,5,1,31,8,30,0
TAS1,2016-07-05 09:00:00,1457.14,261.77,TRADE,7,5,1,31,9,0,0
TAS1,2016-07-05 09:30:00,1463.93,283.55,TRADE,7,5,1,31,9,30,0
TAS1,2016-07-05 10:00:00,1451.05,332.77,TRADE,7,5,1,31,10,0,0
TAS1,2016-07-05 10:30:00,1437.27,289.02,TRADE,7,5,1,31,10,30,0
TAS1,2016-07-05 11:00:00,1423.09,280.49,TRADE,7,5,1,31,11,0,0
TAS1,2016-07-05 11:30:00,1426.1,104.67,TRADE,7,5,1,31,11,30,0
TAS1,2016-07-05 12:00:00,1420.11,245.74,TRADE,7,5,1,31,12,0,0
TAS1,2016-07-05 12:30:00,1388.19,207.57,TRADE,7,5,1,31,12,30,0
TAS1,2016-07-05 13:00:00,1373.61,236.2,TRADE,7,5,1,31,13,0,0
TAS1,2016-07-05 13:30:00,1366.16,257.29,TRADE,7,5,1,31,13,30,0
TAS1,2016-07-05 14:00:00,1282.08,149.09,TRADE,7,5,1,31,14,0,0
TAS1,2016-07-05 14:30:00,1378.04,201.89,TRADE,7,5,1,31,14,30,0
TAS1,2016-07-05 15:00:00,1382.72,207.75,TRADE,7,5,1,31,15,0,0
TAS1,2016-07-05 15:30:00,1374.66,102.67,TRADE,7,5,1,31,15,30,0
TAS1,2016-07-05 16:00:00,1399.0,105.78,TRADE,7,5,1,31,16,0,0
TAS1,2016-07-05 16:30:00,1401.7,100.13,TRADE,7,5,1,31,16,30,0
TAS1,2016-07-05 17:00:00,1424.22,106.33,TRADE,7,5,1,31,17,0,0
TAS1,2016-07-05 17:30:00,1480.0,120.57,TRADE,7,5,1,31,17,30,0
TAS1,2016-07-05 18:00:00,1498.43,124.88,TRADE,7,5,1,31,18,0,0
TAS1,2016-07-05 18:30:00,1482.47,98.55,TRADE,7,5,1,31,18,30,0
TAS1,2016-07-05 19:00:00,1459.09,88.16,TRADE,7,5,1,31,19,0,0
TAS1,2016-07-05 19:30:00,1449.37,67.12,TRADE,7,5,1,31,19,30,0
TAS1,2016-07-05 20:00:00,1409.01,76.41,TRADE,7,5,1,31,20,0,0
TAS1,2016-07-05 20:30:00,1387.59,92.06,TRADE,7,5,1,31,20,30,0
TAS1,2016-07-05 21:00:00,1325.49,58.03,TRADE,7,5,1,31,21,0,0
TAS1,2016-07-05 21:30:00,1296.39,47.37,TRADE,7,5,1,31,21,30,0
TAS1,2016-07-05 22:00:00,1254.07,31.03,TRADE,7,5,1,31,22,0,0
TAS1,2016-07-05 22:30:00,1205.89,105.83,TRADE,7,5,1,31,22,30,0
TAS1,2016-07-05 23:00:00,1174.91,56.92,TRADE,7,5,1,31,23,0,0
TAS1,2016-07-05 23:30:00,1140.52,69.1,TRADE,7,5,1,31,23,30,0
TAS1,2016-07-06 00:00:00,1107.09,22.52,TRADE,7,6,2,31,0,0,0
TAS1,2016-07-06 00:30:00,1085.08,19.2,TRADE,7,6,2,31,0,30,0
TAS1,2016-07-06 01:00:00,1058.45,40.66,TRADE,7,6,2,31,1,0,0
TAS1,2016-07-06 01:30:00,1049.67,34.12,TRADE,7,6,2,31,1,30,0
TAS1,2016-07-06 02:00:00,1043.81,32.62,TRADE,7,6,2,31,2,0,0
TAS1,2016-07-06 02:30:00,1035.77,27.57,TRADE,7,6,2,31,2,30,0
TAS1,2016-07-06 03:00:00,1039.12,24.79,TRADE,7,6,2,31,3,0,0
TAS1,2016-07-06 03:30:00,1019.81,24.69,TRADE,7,6,2,31,3,30,0
TAS1,2016-07-06 04:00:00,1033.84,24.33,TRADE,7,6,2,31,4,0,0
TAS1,2016-07-06 04:30:00,1046.7,24.31,TRADE,7,6,2,31,4,30,0
TAS1,2016-07-06 05:00:00,1062.6,23.59,TRADE,7,6,2,31,5,0,0
TAS1,2016-07-06 05:30:00,1086.76,36.01,TRADE,7,6,2,31,5,30,0
TAS1,2016-07-06 06:00:00,1131.91,42.88,TRADE,7,6,2,31,6,0,0
TAS1,2016-07-06 06:30:00,1199.21,80.49,TRADE,7,6,2,31,6,30,0
TAS1,2016-07-06 07:00:00,1255.12,230.28,TRADE,7,6,2,31,7,0,0
TAS1,2016-07-06 07:30:00,1313.84,42.2,TRADE,7,6,2,31,7,30,0
TAS1,2016-07-06 08:00:00,1355.65,79.64,TRADE,7,6,2,31,8,0,0
TAS1,2016-07-06 08:30:00,1352.39,109.81,TRADE,7,6,2,31,8,30,0
TAS1,2016-07-06 09:00:00,1319.72,96.42,TRADE,7,6,2,31,9,0,0
TAS1,2016-07-06 09:30:00,1325.42,104.96,TRADE,7,6,2,31,9,30,0
TAS1,2016-07-06 10:00:00,1292.88,79.74,TRADE,7,6,2,31,10,0,0
TAS1,2016-07-06 10:30:00,1281.13,103.17,TRADE,7,6,2,31,10,30,0
TAS1,2016-07-06 11:00:00,1252.96,99.35,TRADE,7,6,2,31,11,0,0
TAS1,2016-07-06 11:30:00,1227.67,81.93,TRADE,7,6,2,31,11,30,0
TAS1,2016-07-06 12:00:00,1222.09,70.44,TRADE,7,6,2,31,12,0,0
TAS1,2016-07-06 12:30:00,1202.91,72.86,TRADE,7,6,2,31,12,30,0
TAS1,2016-07-06 13:00:00,1199.19,53.45,TRADE,7,6,2,31,13,0,0
TAS1,2016-07-06 13:30:00,1186.02,69.91,TRADE,7,6,2,31,13,30,0
TAS1,2016-07-06 14:00:00,1161.8,67.76,TRADE,7,6,2,31,14,0,0
TAS1,2016-07-06 14:30:00,1183.3,91.52,TRADE,7,6,2,31,14,30,0
TAS1,2016-07-06 15:00:00,1214.22,115.65,TRADE,7,6,2,31,15,0,0
TAS1,2016-07-06 15:30:00,1221.94,153.73,TRADE,7,6,2,31,15,30,0
TAS1,2016-07-06 16:00:00,1254.46,172.66,TRADE,7,6,2,31,16,0,0
TAS1,2016-07-06 16:30:00,1272.47,92.91,TRADE,7,6,2,31,16,30,0
TAS1,2016-07-06 17:00:00,1325.43,79.14,TRADE,7,6,2,31,17,0,0
TAS1,2016-07-06 17:30:00,1405.86,212.22,TRADE,7,6,2,31,17,30,0
TAS1,2016-07-06 18:00:00,1468.29,270.62,TRADE,7,6,2,31,18,0,0
TAS1,2016-07-06 18:30:00,1470.89,270.81,TRADE,7,6,2,31,18,30,0
TAS1,2016-07-06 19:00:00,1456.56,212.72,TRADE,7,6,2,31,19,0,0
TAS1,2016-07-06 19:30:00,1436.23,142.79,TRADE,7,6,2,31,19,30,0
TAS1,2016-07-06 20:00:00,1418.64,218.59,TRADE,7,6,2,31,20,0,0
TAS1,2016-07-06 20:30:00,1401.86,154.25,TRADE,7,6,2,31,20,30,0
TAS1,2016-07-06 21:00:00,1371.76,134.93,TRADE,7,6,2,31,21,0,0
TAS1,2016-07-06 21:30:00,1328.79,101.31,TRADE,7,6,2,31,21,30,0
TAS1,2016-07-06 22:00:00,1288.11,72.25,TRADE,7,6,2,31,22,0,0
TAS1,2016-07-06 22:30:00,1239.94,234.01,TRADE,7,6,2,31,22,30,0
TAS1,2016-07-06 23:00:00,1179.27,153.93,TRADE,7,6,2,31,23,0,0
TAS1,2016-07-06 23:30:00,1142.99,90.81,TRADE,7,6,2,31,23,30,0
TAS1,2016-07-07 00:00:00,1140.2,100.03,TRADE,7,7,3,31,0,0,0
TAS1,2016-07-07 00:30:00,1131.74,106.3,TRADE,7,7,3,31,0,30,0
TAS1,2016-07-07 01:00:00,1108.94,95.59,TRADE,7,7,3,31,1,0,0
TAS1,2016-07-07 01:30:00,1113.84,84.85,TRADE,7,7,3,31,1,30,0
TAS1,2016-07-07 02:00:00,1115.5,66.35,TRADE,7,7,3,31,2,0,0
TAS1,2016-07-07 02:30:00,1110.55,59.9,TRADE,7,7,3,31,2,30,0
TAS1,2016-07-07 03:00:00,1113.28,60.12,TRADE,7,7,3,31,3,0,0
TAS1,2016-07-07 03:30:00,1112.66,65.35,TRADE,7,7,3,31,3,30,0
TAS1,2016-07-07 04:00:00,1111.93,61.67,TRADE,7,7,3,31,4,0,0
TAS1,2016-07-07 04:30:00,1118.74,54.18,TRADE,7,7,3,31,4,30,0
TAS1,2016-07-07 05:00:00,1131.77,56.75,TRADE,7,7,3,31,5,0,0
TAS1,2016-07-07 05:30:00,1151.69,78.92,TRADE,7,7,3,31,5,30,0
TAS1,2016-07-07 06:00:00,1170.07,145.9,TRADE,7,7,3,31,6,0,0
TAS1,2016-07-07 06:30:00,1220.37,213.36,TRADE,7,7,3,31,6,30,0
TAS1,2016-07-07 07:00:00,1288.05,271.55,TRADE,7,7,3,31,7,0,0
TAS1,2016-07-07 07:30:00,1369.59,132.0,TRADE,7,7,3,31,7,30,0
TAS1,2016-07-07 08:00:00,1415.59,190.55,TRADE,7,7,3,31,8,0,0
TAS1,2016-07-07 08:30:00,1437.3,266.9,TRADE,7,7,3,31,8,30,0
TAS1,2016-07-07 09:00:00,1421.06,163.91,TRADE,7,7,3,31,9,0,0
TAS1,2016-07-07 09:30:00,1385.32,275.54,TRADE,7,7,3,31,9,30,0
TAS1,2016-07-07 10:00:00,1351.89,272.32,TRADE,7,7,3,31,10,0,0
TAS1,2016-07-07 10:30:00,1310.35,185.05,TRADE,7,7,3,31,10,30,0
TAS1,2016-07-07 11:00:00,1283.26,158.51,TRADE,7,7,3,31,11,0,0
TAS1,2016-07-07 11:30:00,1278.41,156.11,TRADE,7,7,3,31,11,30,0
TAS1,2016-07-07 12:00:00,1272.21,222.95,TRADE,7,7,3,31,12,0,0
TAS1,2016-07-07 12:30:00,1249.61,152.1,TRADE,7,7,3,31,12,30,0
TAS1,2016-07-07 13:00:00,1215.09,151.21,TRADE,7,7,3,31,13,0,0
TAS1,2016-07-07 13:30:00,1199.14,196.45,TRADE,7,7,3,31,13,30,0
TAS1,2016-07-07 14:00:00,1192.89,171.01,TRADE,7,7,3,31,14,0,0
TAS1,2016-07-07 14:30:00,1227.69,200.49,TRADE,7,7,3,31,14,30,0
TAS1,2016-07-07 15:00:00,1237.2,177.96,TRADE,7,7,3,31,15,0,0
TAS1,2016-07-07 15:30:00,1259.02,268.39,TRADE,7,7,3,31,15,30,0
TAS1,2016-07-07 16:00:00,1272.72,218.34,TRADE,7,7,3,31,16,0,0
TAS1,2016-07-07 16:30:00,1296.63,128.18,TRADE,7,7,3,31,16,30,0
TAS1,2016-07-07 17:00:00,1372.8,231.93,TRADE,7,7,3,31,17,0,0
TAS1,2016-07-07 17:30:00,1449.18,116.37,TRADE,7,7,3,31,17,30,0
TAS1,2016-07-07 18:00:00,1476.9,209.02,TRADE,7,7,3,31,18,0,0
TAS1,2016-07-07 18:30:00,1463.51,144.42,TRADE,7,7,3,31,18,30,0
TAS1,2016-07-07 19:00:00,1459.42,135.18,TRADE,7,7,3,31,19,0,0
TAS1,2016-07-07 19:30:00,1434.18,125.87,TRADE,7,7,3,31,19,30,0
TAS1,2016-07-07 20:00:00,1424.94,95.15,TRADE,7,7,3,31,20,0,0
TAS1,2016-07-07 20:30:00,1403.07,149.58,TRADE,7,7,3,31,20,30,0
TAS1,2016-07-07 21:00:00,1376.11,156.14,TRADE,7,7,3,31,21,0,0
TAS1,2016-07-07 21:30:00,1344.93,137.03,TRADE,7,7,3,31,21,30,0
TAS1,2016-07-07 22:00:00,1303.35,137.11,TRADE,7,7,3,31,22,0,0
TAS1,2016-07-07 22:30:00,1253.75,287.41,TRADE,7,7,3,31,22,30,0
TAS1,2016-07-07 23:00:00,1241.91,266.67,TRADE,7,7,3,31,23,0,0
TAS1,2016-07-07 23:30:00,1203.14,170.33,TRADE,7,7,3,31,23,30,0
TAS1,2016-07-08 00:00:00,1152.78,285.53,TRADE,7,8,4,31,0,0,0
TAS1,2016-07-08 00:30:00,1142.63,185.69,TRADE,7,8,4,31,0,30,0
TAS1,2016-07-08 01:00:00,1121.51,102.89,TRADE,7,8,4,31,1,0,0
TAS1,2016-07-08 01:30:00,1107.76,123.44,TRADE,7,8,4,31,1,30,0
TAS1,2016-07-08 02:00:00,1097.54,75.59,TRADE,7,8,4,31,2,0,0
TAS1,2016-07-08 02:30:00,1088.63,59.75,TRADE,7,8,4,31,2,30,0
TAS1,2016-07-08 03:00:00,1089.86,45.69,TRADE,7,8,4,31,3,0,0
TAS1,2016-07-08 03:30:00,1095.08,30.32,TRADE,7,8,4,31,3,30,0
TAS1,2016-07-08 04:00:00,1087.97,36.24,TRADE,7,8,4,31,4,0,0
TAS1,2016-07-08 04:30:00,1101.69,29.62,TRADE,7,8,4,31,4,30,0
TAS1,2016-07-08 05:00:00,1105.97,32.3,TRADE,7,8,4,31,5,0,0
TAS1,2016-07-08 05:30:00,1130.99,54.91,TRADE,7,8,4,31,5,30,0
TAS1,2016-07-08 06:00:00,1146.4,63.77,TRADE,7,8,4,31,6,0,0
TAS1,2016-07-08 06:30:00,1194.51,225.44,TRADE,7,8,4,31,6,30,0
TAS1,2016-07-08 07:00:00,1251.11,249.74,TRADE,7,8,4,31,7,0,0
TAS1,2016-07-08 07:30:00,1328.5,83.15,TRADE,7,8,4,31,7,30,0
TAS1,2016-07-08 08:00:00,1384.7,98.0,TRADE,7,8,4,31,8,0,0
TAS1,2016-07-08 08:30:00,1429.75,197.87,TRADE,7,8,4,31,8,30,0
TAS1,2016-07-08 09:00:00,1407.3,148.38,TRADE,7,8,4,31,9,0,0
TAS1,2016-07-08 09:30:00,1430.54,205.34,TRADE,7,8,4,31,9,30,0
TAS1,2016-07-08 10:00:00,1402.53,268.95,TRADE,7,8,4,31,10,0,0
TAS1,2016-07-08 10:30:00,1349.65,199.27,TRADE,7,8,4,31,10,30,0
TAS1,2016-07-08 11:00:00,1314.39,213.52,TRADE,7,8,4,31,11,0,0
TAS1,2016-07-08 11:30:00,1300.46,223.14,TRADE,7,8,4,31,11,30,0
TAS1,2016-07-08 12:00:00,1283.38,65.93,TRADE,7,8,4,31,12,0,0
TAS1,2016-07-08 12:30:00,1268.37,66.32,TRADE,7,8,4,31,12,30,0
TAS1,2016-07-08 13:00:00,1262.7,61.67,TRADE,7,8,4,31,13,0,0
TAS1,2016-07-08 13:30:00,1253.16,77.21,TRADE,7,8,4,31,13,30,0
TAS1,2016-07-08 14:00:00,1179.96,155.64,TRADE,7,8,4,31,14,0,0
TAS1,2016-07-08 14:30:00,1183.24,133.16,TRADE,7,8,4,31,14,30,0
TAS1,2016-07-08 15:00:00,1193.38,47.85,TRADE,7,8,4,31,15,0,0
TAS1,2016-07-08 15:30:00,1188.97,47.62,TRADE,7,8,4,31,15,30,0
TAS1,2016-07-08 16:00:00,1211.67,45.12,TRADE,7,8,4,31,16,0,0
TAS1,2016-07-08 16:30:00,1265.64,59.86,TRADE,7,8,4,31,16,30,0
TAS1,2016-07-08 17:00:00,1292.08,67.29,TRADE,7,8,4,31,17,0,0
TAS1,2016-07-08 17:30:00,1349.0,100.4,TRADE,7,8,4,31,17,30,0
TAS1,2016-07-08 18:00:00,1362.6,98.55,TRADE,7,8,4,31,18,0,0
TAS1,2016-07-08 18:30:00,1357.91,102.64,TRADE,7,8,4,31,18,30,0
TAS1,2016-07-08 19:00:00,1323.3,80.17,TRADE,7,8,4,31,19,0,0
TAS1,2016-07-08 19:30:00,1297.81,107.29,TRADE,7,8,4,31,19,30,0
TAS1,2016-07-08 20:00:00,1289.58,98.92,TRADE,7,8,4,31,20,0,0
TAS1,2016-07-08 20:30:00,1286.68,197.95,TRADE,7,8,4,31,20,30,0
TAS1,2016-07-08 21:00:00,1288.68,143.08,TRADE,7,8,4,31,21,0,0
TAS1,2016-07-08 21:30:00,1273.05,84.2,TRADE,7,8,4,31,21,30,0
TAS1,2016-07-08 22:00:00,1125.02,38.98,TRADE,7,8,4,31,22,0,0
TAS1,2016-07-08 22:30:00,1101.04,131.12,TRADE,7,8,4,31,22,30,0
TAS1,2016-07-08 23:00:00,1079.12,84.89,TRADE,7,8,4,31,23,0,0
TAS1,2016-07-08 23:30:00,1108.72,83.98,TRADE,7,8,4,31,23,30,0
TAS1,2016-07-09 00:00:00,1103.59,74.83,TRADE,7,9,5,31,0,0,0
TAS1,2016-07-09 00:30:00,1077.27,91.97,TRADE,7,9,5,31,0,30,0
TAS1,2016-07-09 01:00:00,1054.44,82.06,TRADE,7,9,5,31,1,0,0
TAS1,2016-07-09 01:30:00,1050.82,68.32,TRADE,7,9,5,31,1,30,0
TAS1,2016-07-09 02:00:00,1056.42,52.71,TRADE,7,9,5,31,2,0,0
TAS1,2016-07-09 02:30:00,1067.83,35.46,TRADE,7,9,5,31,2,30,0
TAS1,2016-07-09 03:00:00,1083.03,32.09,TRADE,7,9,5,31,3,0,0
TAS1,2016-07-09 03:30:00,1090.62,38.21,TRADE,7,9,5,31,3,30,0
TAS1,2016-07-09 04:00:00,1086.62,30.04,TRADE,7,9,5,31,4,0,0
TAS1,2016-07-09 04:30:00,1086.38,31.34,TRADE,7,9,5,31,4,30,0
TAS1,2016-07-09 05:00:00,1088.24,52.95,TRADE,7,9,5,31,5,0,0
TAS1,2016-07-09 05:30:00,1098.94,77.54,TRADE,7,9,5,31,5,30,0
TAS1,2016-07-09 06:00:00,1119.52,85.88,TRADE,7,9,5,31,6,0,0
TAS1,2016-07-09 06:30:00,1138.01,98.94,TRADE,7,9,5,31,6,30,0
TAS1,2016-07-09 07:00:00,1137.1,104.65,TRADE,7,9,5,31,7,0,0
TAS1,2016-07-09 07:30:00,1193.64,94.47,TRADE,7,9,5,31,7,30,0
TAS1,2016-07-09 08:00:00,1242.38,182.12,TRADE,7,9,5,31,8,0,0
TAS1,2016-07-09 08:30:00,1285.32,323.62,TRADE,7,9,5,31,8,30,0
TAS1,2016-07-09 09:00:00,1296.38,303.57,TRADE,7,9,5,31,9,0,0
TAS1,2016-07-09 09:30:00,1316.83,344.02,TRADE,7,9,5,31,9,30,0
TAS1,2016-07-09 10:00:00,1320.18,218.6,TRADE,7,9,5,31,10,0,0
TAS1,2016-07-09 10:30:00,1305.91,179.91,TRADE,7,9,5,31,10,30,0
TAS1,2016-07-09 11:00:00,1274.77,128.38,TRADE,7,9,5,31,11,0,0
TAS1,2016-07-09 11:30:00,1246.25,114.24,TRADE,7,9,5,31,11,30,0
TAS1,2016-07-09 12:00:00,1214.74,119.04,TRADE,7,9,5,31,12,0,0
TAS1,2016-07-09 12:30:00,1186.68,99.46,TRADE,7,9,5,31,12,30,0
TAS1,2016-07-09 13:00:00,1170.11,55.19,TRADE,7,9,5,31,13,0,0
TAS1,2016-07-09 13:30:00,1158.12,44.32,TRADE,7,9,5,31,13,30,0
TAS1,2016-07-09 14:00:00,1152.69,68.88,TRADE,7,9,5,31,14,0,0
TAS1,2016-07-09 14:30:00,1168.72,64.06,TRADE,7,9,5,31,14,30,0
TAS1,2016-07-09 15:00:00,1178.48,56.42,TRADE,7,9,5,31,15,0,0
TAS1,2016-07-09 15:30:00,1188.5,55.09,TRADE,7,9,5,31,15,30,0
TAS1,2016-07-09 16:00:00,1199.44,54.97,TRADE,7,9,5,31,16,0,0
TAS1,2016-07-09 16:30:00,1228.81,78.25,TRADE,7,9,5,31,16,30,0
TAS1,2016-07-09 17:00:00,1286.62,96.22,TRADE,7,9,5,31,17,0,0
TAS1,2016-07-09 17:30:00,1362.5,274.03,TRADE,7,9,5,31,17,30,0
TAS1,2016-07-09 18:00:00,1402.27,361.95,TRADE,7,9,5,31,18,0,0
TAS1,2016-07-09 18:30:00,1400.1,361.95,TRADE,7,9,5,31,18,30,0
TAS1,2016-07-09 19:00:00,1390.1,230.25,TRADE,7,9,5,31,19,0,0
TAS1,2016-07-09 19:30:00,1367.81,98.14,TRADE,7,9,5,31,19,30,0
TAS1,2016-07-09 20:00:00,1346.58,98.14,TRADE,7,9,5,31,20,0,0
TAS1,2016-07-09 20:30:00,1328.1,98.38,TRADE,7,9,5,31,20,30,0
TAS1,2016-07-09 21:00:00,1317.28,106.64,TRADE,7,9,5,31,21,0,0
TAS1,2016-07-09 21:30:00,1291.59,112.52,TRADE,7,9,5,31,21,30,0
TAS1,2016-07-09 22:00:00,1266.06,67.72,TRADE,7,9,5,31,22,0,0
TAS1,2016-07-09 22:30:00,1245.54,72.76,TRADE,7,9,5,31,22,30,0
TAS1,2016-07-09 23:00:00,1218.03,61.66,TRADE,7,9,5,31,23,0,0
TAS1,2016-07-09 23:30:00,1177.7,62.34,TRADE,7,9,5,31,23,30,0
TAS1,2016-07-10 00:00:00,1157.97,71.87,TRADE,7,10,6,31,0,0,0
TAS1,2016-07-10 00:30:00,1134.75,39.04,TRADE,7,10,6,31,0,30,0
TAS1,2016-07-10 01:00:00,1102.78,35.96,TRADE,7,10,6,31,1,0,0
TAS1,2016-07-10 01:30:00,1093.94,31.63,TRADE,7,10,6,31,1,30,0
TAS1,2016-07-10 02:00:00,1082.69,26.83,TRADE,7,10,6,31,2,0,0
TAS1,2016-07-10 02:30:00,1074.86,24.55,TRADE,7,10,6,31,2,30,0
TAS1,2016-07-10 03:00:00,1087.26,22.07,TRADE,7,10,6,31,3,0,0
TAS1,2016-07-10 03:30:00,1096.53,18.13,TRADE,7,10,6,31,3,30,0
TAS1,2016-07-10 04:00:00,1088.22,16.69,TRADE,7,10,6,31,4,0,0
TAS1,2016-07-10 04:30:00,1090.97,16.93,TRADE,7,10,6,31,4,30,0
TAS1,2016-07-10 05:00:00,1099.09,13.89,TRADE,7,10,6,31,5,0,0
TAS1,2016-07-10 05:30:00,1104.23,16.38,TRADE,7,10,6,31,5,30,0
TAS1,2016-07-10 06:00:00,1112.08,16.57,TRADE,7,10,6,31,6,0,0
TAS1,2016-07-10 06:30:00,1116.89,18.51,TRADE,7,10,6,31,6,30,0
TAS1,2016-07-10 07:00:00,1119.84,20.14,TRADE,7,10,6,31,7,0,0
TAS1,2016-07-10 07:30:00,1147.44,21.25,TRADE,7,10,6,31,7,30,0
TAS1,2016-07-10 08:00:00,1179.48,21.6,TRADE,7,10,6,31,8,0,0
TAS1,2016-07-10 08:30:00,1219.83,78.5,TRADE,7,10,6,31,8,30,0
TAS1,2016-07-10 09:00:00,1263.62,294.59,TRADE,7,10,6,31,9,0,0
TAS1,2016-07-10 09:30:00,1279.77,166.95,TRADE,7,10,6,31,9,30,0
TAS1,2016-07-10 10:00:00,1249.22,42.97,TRADE,7,10,6,31,10,0,0
TAS1,2016-07-10 10:30:00,1240.77,38.18,TRADE,7,10,6,31,10,30,0
TAS1,2016-07-10 11:00:00,1213.78,35.97,TRADE,7,10,6,31,11,0,0
TAS1,2016-07-10 11:30:00,1198.0,34.73,TRADE,7,10,6,31,11,30,0
TAS1,2016-07-10 12:00:00,1167.25,34.37,TRADE,7,10,6,31,12,0,0
TAS1,2016-07-10 12:30:00,1157.0,34.13,TRADE,7,10,6,31,12,30,0
TAS1,2016-07-10 13:00:00,1137.0,33.01,TRADE,7,10,6,31,13,0,0
TAS1,2016-07-10 13:30:00,1131.49,33.64,TRADE,7,10,6,31,13,30,0
TAS1,2016-07-10 14:00:00,1129.45,28.76,TRADE,7,10,6,31,14,0,0
TAS1,2016-07-10 14:30:00,1140.95,29.49,TRADE,7,10,6,31,14,30,0
TAS1,2016-07-10 15:00:00,1152.06,30.03,TRADE,7,10,6,31,15,0,0
TAS1,2016-07-10 15:30:00,1156.09,31.85,TRADE,7,10,6,31,15,30,0
TAS1,2016-07-10 16:00:00,1183.37,33.55,TRADE,7,10,6,31,16,0,0
TAS1,2016-07-10 16:30:00,1200.94,40.62,TRADE,7,10,6,31,16,30,0
TAS1,2016-07-10 17:00:00,1255.51,75.5,TRADE,7,10,6,31,17,0,0
TAS1,2016-07-10 17:30:00,1320.16,102.56,TRADE,7,10,6,31,17,30,0
TAS1,2016-07-10 18:00:00,1352.97,104.34,TRADE,7,10,6,31,18,0,0
TAS1,2016-07-10 18:30:00,1351.73,96.41,TRADE,7,10,6,31,18,30,0
TAS1,2016-07-10 19:00:00,1321.23,56.09,TRADE,7,10,6,31,19,0,0
TAS1,2016-07-10 19:30:00,1298.99,53.81,TRADE,7,10,6,31,19,30,0
TAS1,2016-07-10 20:00:00,1257.53,45.79,TRADE,7,10,6,31,20,0,0
TAS1,2016-07-10 20:30:00,1242.96,50.57,TRADE,7,10,6,31,20,30,0
TAS1,2016-07-10 21:00:00,1214.7,42.55,TRADE,7,10,6,31,21,0,0
TAS1,2016-07-10 21:30:00,1185.29,33.28,TRADE,7,10,6,31,21,30,0
TAS1,2016-07-10 22:00:00,1158.42,4.36,TRADE,7,10,6,31,22,0,0
TAS1,2016-07-10 22:30:00,1138.54,10.1,TRADE,7,10,6,31,22,30,0
TAS1,2016-07-10 23:00:00,1101.68,13.68,TRADE,7,10,6,31,23,0,0
TAS1,2016-07-10 23:30:00,1055.49,13.69,TRADE,7,10,6,31,23,30,0
TAS1,2016-07-11 00:00:00,1030.1,7.81,TRADE,7,11,0,31,0,0,0
